5.780000000000000000e+02,5.770000000000000000e+02,5.860000000000000000e+02,5.890000000000000000e+02,5.770000000000000000e+02,6.090000000000000000e+02,5.960000000000000000e+02,5.910000000000000000e+02,5.890000000000000000e+02,5.600000000000000000e+02,5.800000000000000000e+02,5.640000000000000000e+02,5.610000000000000000e+02,5.730000000000000000e+02,5.930000000000000000e+02,5.800000000000000000e+02,5.790000000000000000e+02,5.810000000000000000e+02,5.830000000000000000e+02,5.820000000000000000e+02,5.750000000000000000e+02,5.710000000000000000e+02,5.940000000000000000e+02,5.740000000000000000e+02,5.730000000000000000e+02,5.690000000000000000e+02,5.950000000000000000e+02,5.730000000000000000e+02,5.740000000000000000e+02,5.820000000000000000e+02,5.770000000000000000e+02,5.830000000000000000e+02,5.920000000000000000e+02,5.860000000000000000e+02,5.800000000000000000e+02,5.990000000000000000e+02,5.740000000000000000e+02,5.760000000000000000e+02,5.840000000000000000e+02,5.770000000000000000e+02,5.940000000000000000e+02,5.860000000000000000e+02,5.810000000000000000e+02,5.680000000000000000e+02,5.880000000000000000e+02,5.770000000000000000e+02,5.850000000000000000e+02,5.820000000000000000e+02,5.970000000000000000e+02,5.860000000000000000e+02,5.980000000000000000e+02,6.030000000000000000e+02,5.840000000000000000e+02,5.630000000000000000e+02,5.950000000000000000e+02,5.840000000000000000e+02,5.610000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,5.860000000000000000e+02,5.880000000000000000e+02,5.800000000000000000e+02,5.810000000000000000e+02,6.010000000000000000e+02
5.910000000000000000e+02,5.850000000000000000e+02,5.860000000000000000e+02,5.970000000000000000e+02,5.740000000000000000e+02,6.040000000000000000e+02,6.000000000000000000e+02,5.910000000000000000e+02,6.070000000000000000e+02,5.720000000000000000e+02,5.810000000000000000e+02,5.710000000000000000e+02,5.580000000000000000e+02,5.860000000000000000e+02,5.830000000000000000e+02,5.780000000000000000e+02,5.860000000000000000e+02,5.900000000000000000e+02,5.780000000000000000e+02,5.920000000000000000e+02,5.780000000000000000e+02,5.710000000000000000e+02,5.730000000000000000e+02,5.940000000000000000e+02,6.040000000000000000e+02,5.800000000000000000e+02,5.840000000000000000e+02,5.600000000000000000e+02,5.730000000000000000e+02,5.790000000000000000e+02,5.880000000000000000e+02,5.740000000000000000e+02,6.010000000000000000e+02,5.920000000000000000e+02,5.770000000000000000e+02,5.750000000000000000e+02,5.810000000000000000e+02,5.820000000000000000e+02,5.730000000000000000e+02,5.780000000000000000e+02,5.880000000000000000e+02,5.860000000000000000e+02,5.920000000000000000e+02,5.750000000000000000e+02,5.730000000000000000e+02,5.860000000000000000e+02,5.790000000000000000e+02,5.930000000000000000e+02,5.880000000000000000e+02,5.990000000000000000e+02,6.060000000000000000e+02,5.940000000000000000e+02,5.770000000000000000e+02,5.660000000000000000e+02,5.810000000000000000e+02,5.740000000000000000e+02,5.880000000000000000e+02,5.780000000000000000e+02,5.990000000000000000e+02,5.780000000000000000e+02,5.890000000000000000e+02,5.890000000000000000e+02,5.720000000000000000e+02,5.830000000000000000e+02
6.060000000000000000e+02,5.620000000000000000e+02,5.850000000000000000e+02,5.910000000000000000e+02,5.880000000000000000e+02,5.970000000000000000e+02,5.980000000000000000e+02,5.960000000000000000e+02,5.810000000000000000e+02,5.740000000000000000e+02,5.830000000000000000e+02,5.790000000000000000e+02,5.410000000000000000e+02,5.860000000000000000e+02,5.860000000000000000e+02,5.690000000000000000e+02,5.910000000000000000e+02,5.870000000000000000e+02,5.980000000000000000e+02,5.720000000000000000e+02,5.800000000000000000e+02,5.620000000000000000e+02,5.910000000000000000e+02,5.850000000000000000e+02,5.920000000000000000e+02,5.770000000000000000e+02,6.140000000000000000e+02,5.480000000000000000e+02,5.790000000000000000e+02,5.680000000000000000e+02,5.930000000000000000e+02,5.750000000000000000e+02,5.940000000000000000e+02,5.950000000000000000e+02,5.650000000000000000e+02,5.730000000000000000e+02,5.870000000000000000e+02,5.750000000000000000e+02,6.010000000000000000e+02,5.680000000000000000e+02,5.880000000000000000e+02,5.710000000000000000e+02,5.870000000000000000e+02,5.690000000000000000e+02,5.800000000000000000e+02,5.960000000000000000e+02,5.860000000000000000e+02,5.770000000000000000e+02,5.760000000000000000e+02,5.780000000000000000e+02,5.820000000000000000e+02,5.860000000000000000e+02,5.750000000000000000e+02,5.710000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,5.550000000000000000e+02,5.680000000000000000e+02,5.840000000000000000e+02,5.850000000000000000e+02,5.780000000000000000e+02,5.810000000000000000e+02,5.790000000000000000e+02,5.890000000000000000e+02
5.930000000000000000e+02,5.690000000000000000e+02,5.690000000000000000e+02,5.790000000000000000e+02,5.830000000000000000e+02,5.920000000000000000e+02,5.870000000000000000e+02,5.840000000000000000e+02,5.890000000000000000e+02,5.610000000000000000e+02,5.760000000000000000e+02,5.790000000000000000e+02,5.810000000000000000e+02,5.800000000000000000e+02,5.900000000000000000e+02,5.890000000000000000e+02,5.880000000000000000e+02,5.910000000000000000e+02,5.890000000000000000e+02,5.900000000000000000e+02,5.760000000000000000e+02,5.730000000000000000e+02,5.800000000000000000e+02,5.650000000000000000e+02,5.860000000000000000e+02,5.950000000000000000e+02,5.770000000000000000e+02,5.660000000000000000e+02,5.850000000000000000e+02,5.880000000000000000e+02,5.860000000000000000e+02,5.810000000000000000e+02,5.750000000000000000e+02,5.980000000000000000e+02,5.740000000000000000e+02,5.860000000000000000e+02,5.860000000000000000e+02,5.670000000000000000e+02,5.890000000000000000e+02,5.810000000000000000e+02,5.960000000000000000e+02,5.690000000000000000e+02,5.720000000000000000e+02,5.510000000000000000e+02,5.770000000000000000e+02,5.980000000000000000e+02,5.800000000000000000e+02,6.030000000000000000e+02,5.700000000000000000e+02,5.600000000000000000e+02,5.780000000000000000e+02,5.810000000000000000e+02,5.750000000000000000e+02,5.680000000000000000e+02,5.910000000000000000e+02,5.790000000000000000e+02,5.670000000000000000e+02,5.710000000000000000e+02,5.950000000000000000e+02,5.790000000000000000e+02,5.850000000000000000e+02,5.970000000000000000e+02,5.830000000000000000e+02,5.790000000000000000e+02
5.860000000000000000e+02,5.910000000000000000e+02,5.650000000000000000e+02,5.900000000000000000e+02,5.730000000000000000e+02,6.050000000000000000e+02,6.000000000000000000e+02,5.720000000000000000e+02,5.830000000000000000e+02,5.680000000000000000e+02,5.960000000000000000e+02,5.680000000000000000e+02,5.620000000000000000e+02,5.680000000000000000e+02,6.020000000000000000e+02,5.900000000000000000e+02,5.790000000000000000e+02,5.780000000000000000e+02,5.900000000000000000e+02,5.800000000000000000e+02,5.930000000000000000e+02,5.710000000000000000e+02,5.930000000000000000e+02,5.890000000000000000e+02,5.820000000000000000e+02,5.900000000000000000e+02,5.910000000000000000e+02,5.460000000000000000e+02,5.840000000000000000e+02,5.810000000000000000e+02,5.830000000000000000e+02,5.640000000000000000e+02,5.820000000000000000e+02,5.780000000000000000e+02,5.710000000000000000e+02,5.960000000000000000e+02,5.820000000000000000e+02,5.720000000000000000e+02,5.860000000000000000e+02,5.690000000000000000e+02,6.000000000000000000e+02,5.750000000000000000e+02,5.680000000000000000e+02,5.860000000000000000e+02,5.730000000000000000e+02,5.900000000000000000e+02,5.900000000000000000e+02,5.890000000000000000e+02,6.090000000000000000e+02,5.960000000000000000e+02,5.940000000000000000e+02,5.940000000000000000e+02,5.640000000000000000e+02,5.840000000000000000e+02,5.930000000000000000e+02,5.760000000000000000e+02,5.700000000000000000e+02,5.700000000000000000e+02,5.930000000000000000e+02,5.940000000000000000e+02,5.720000000000000000e+02,5.820000000000000000e+02,5.890000000000000000e+02,5.900000000000000000e+02
5.710000000000000000e+02,5.840000000000000000e+02,5.840000000000000000e+02,5.920000000000000000e+02,5.830000000000000000e+02,5.870000000000000000e+02,5.790000000000000000e+02,5.820000000000000000e+02,5.960000000000000000e+02,5.730000000000000000e+02,5.880000000000000000e+02,5.730000000000000000e+02,5.810000000000000000e+02,5.710000000000000000e+02,5.880000000000000000e+02,5.830000000000000000e+02,5.800000000000000000e+02,5.790000000000000000e+02,5.850000000000000000e+02,5.740000000000000000e+02,5.750000000000000000e+02,5.630000000000000000e+02,6.010000000000000000e+02,5.830000000000000000e+02,5.660000000000000000e+02,5.870000000000000000e+02,5.850000000000000000e+02,5.700000000000000000e+02,5.880000000000000000e+02,5.640000000000000000e+02,5.770000000000000000e+02,5.980000000000000000e+02,5.920000000000000000e+02,5.850000000000000000e+02,5.730000000000000000e+02,6.030000000000000000e+02,5.710000000000000000e+02,5.700000000000000000e+02,6.010000000000000000e+02,5.820000000000000000e+02,5.900000000000000000e+02,5.690000000000000000e+02,5.780000000000000000e+02,5.570000000000000000e+02,5.760000000000000000e+02,5.870000000000000000e+02,5.790000000000000000e+02,5.930000000000000000e+02,5.870000000000000000e+02,5.930000000000000000e+02,6.080000000000000000e+02,5.940000000000000000e+02,5.810000000000000000e+02,5.760000000000000000e+02,5.800000000000000000e+02,5.850000000000000000e+02,5.760000000000000000e+02,5.760000000000000000e+02,5.950000000000000000e+02,5.840000000000000000e+02,5.720000000000000000e+02,5.900000000000000000e+02,5.980000000000000000e+02,6.050000000000000000e+02
5.930000000000000000e+02,5.730000000000000000e+02,5.640000000000000000e+02,5.750000000000000000e+02,5.780000000000000000e+02,5.880000000000000000e+02,5.810000000000000000e+02,5.900000000000000000e+02,5.810000000000000000e+02,5.770000000000000000e+02,5.680000000000000000e+02,5.600000000000000000e+02,5.530000000000000000e+02,5.730000000000000000e+02,6.000000000000000000e+02,5.760000000000000000e+02,5.760000000000000000e+02,5.790000000000000000e+02,5.870000000000000000e+02,5.540000000000000000e+02,5.790000000000000000e+02,5.600000000000000000e+02,5.750000000000000000e+02,5.900000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,5.780000000000000000e+02,5.720000000000000000e+02,5.820000000000000000e+02,5.750000000000000000e+02,5.810000000000000000e+02,5.810000000000000000e+02,5.920000000000000000e+02,5.880000000000000000e+02,5.790000000000000000e+02,5.920000000000000000e+02,5.680000000000000000e+02,5.690000000000000000e+02,5.790000000000000000e+02,5.740000000000000000e+02,6.030000000000000000e+02,5.790000000000000000e+02,5.660000000000000000e+02,5.680000000000000000e+02,5.590000000000000000e+02,5.900000000000000000e+02,5.880000000000000000e+02,5.930000000000000000e+02,6.050000000000000000e+02,5.910000000000000000e+02,5.770000000000000000e+02,6.030000000000000000e+02,5.590000000000000000e+02,5.670000000000000000e+02,6.050000000000000000e+02,5.910000000000000000e+02,5.580000000000000000e+02,5.660000000000000000e+02,5.780000000000000000e+02,5.800000000000000000e+02,5.730000000000000000e+02,5.840000000000000000e+02,5.950000000000000000e+02,5.880000000000000000e+02
6.080000000000000000e+02,5.870000000000000000e+02,5.800000000000000000e+02,5.750000000000000000e+02,5.770000000000000000e+02,5.730000000000000000e+02,5.980000000000000000e+02,5.810000000000000000e+02,5.990000000000000000e+02,5.650000000000000000e+02,5.720000000000000000e+02,5.790000000000000000e+02,5.670000000000000000e+02,5.780000000000000000e+02,5.740000000000000000e+02,5.780000000000000000e+02,5.820000000000000000e+02,5.810000000000000000e+02,6.120000000000000000e+02,5.780000000000000000e+02,5.790000000000000000e+02,5.750000000000000000e+02,5.850000000000000000e+02,5.840000000000000000e+02,5.780000000000000000e+02,5.790000000000000000e+02,5.860000000000000000e+02,5.630000000000000000e+02,5.820000000000000000e+02,5.870000000000000000e+02,5.950000000000000000e+02,5.750000000000000000e+02,6.000000000000000000e+02,5.850000000000000000e+02,5.880000000000000000e+02,5.910000000000000000e+02,5.680000000000000000e+02,5.490000000000000000e+02,5.840000000000000000e+02,6.010000000000000000e+02,5.990000000000000000e+02,5.730000000000000000e+02,5.690000000000000000e+02,5.790000000000000000e+02,5.960000000000000000e+02,5.930000000000000000e+02,5.940000000000000000e+02,5.930000000000000000e+02,6.050000000000000000e+02,5.820000000000000000e+02,6.130000000000000000e+02,5.950000000000000000e+02,5.780000000000000000e+02,5.800000000000000000e+02,5.860000000000000000e+02,5.720000000000000000e+02,5.550000000000000000e+02,5.810000000000000000e+02,5.960000000000000000e+02,5.970000000000000000e+02,5.960000000000000000e+02,5.990000000000000000e+02,5.720000000000000000e+02,5.790000000000000000e+02
5.910000000000000000e+02,5.800000000000000000e+02,5.790000000000000000e+02,5.900000000000000000e+02,5.930000000000000000e+02,5.940000000000000000e+02,6.070000000000000000e+02,5.990000000000000000e+02,5.800000000000000000e+02,5.760000000000000000e+02,5.990000000000000000e+02,5.670000000000000000e+02,5.570000000000000000e+02,5.680000000000000000e+02,5.850000000000000000e+02,5.770000000000000000e+02,6.040000000000000000e+02,5.720000000000000000e+02,5.960000000000000000e+02,5.770000000000000000e+02,5.770000000000000000e+02,5.670000000000000000e+02,5.810000000000000000e+02,5.740000000000000000e+02,5.710000000000000000e+02,5.870000000000000000e+02,5.950000000000000000e+02,5.440000000000000000e+02,5.620000000000000000e+02,5.750000000000000000e+02,5.910000000000000000e+02,5.710000000000000000e+02,5.700000000000000000e+02,5.950000000000000000e+02,5.710000000000000000e+02,5.980000000000000000e+02,5.660000000000000000e+02,5.680000000000000000e+02,5.700000000000000000e+02,5.730000000000000000e+02,5.920000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,5.720000000000000000e+02,5.680000000000000000e+02,5.880000000000000000e+02,5.820000000000000000e+02,5.800000000000000000e+02,5.770000000000000000e+02,5.630000000000000000e+02,5.890000000000000000e+02,5.770000000000000000e+02,5.860000000000000000e+02,5.920000000000000000e+02,5.920000000000000000e+02,5.780000000000000000e+02,5.790000000000000000e+02,5.880000000000000000e+02,5.780000000000000000e+02,5.830000000000000000e+02,5.840000000000000000e+02,5.950000000000000000e+02,5.700000000000000000e+02,5.780000000000000000e+02
5.890000000000000000e+02,5.960000000000000000e+02,5.930000000000000000e+02,5.870000000000000000e+02,5.990000000000000000e+02,5.810000000000000000e+02,6.070000000000000000e+02,6.040000000000000000e+02,6.110000000000000000e+02,5.700000000000000000e+02,5.600000000000000000e+02,5.630000000000000000e+02,5.610000000000000000e+02,5.810000000000000000e+02,5.820000000000000000e+02,5.760000000000000000e+02,5.770000000000000000e+02,5.740000000000000000e+02,5.690000000000000000e+02,5.620000000000000000e+02,5.670000000000000000e+02,5.700000000000000000e+02,5.690000000000000000e+02,5.770000000000000000e+02,5.980000000000000000e+02,5.880000000000000000e+02,5.790000000000000000e+02,5.640000000000000000e+02,5.610000000000000000e+02,5.730000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,6.070000000000000000e+02,5.800000000000000000e+02,5.830000000000000000e+02,5.900000000000000000e+02,5.820000000000000000e+02,5.650000000000000000e+02,5.900000000000000000e+02,5.850000000000000000e+02,6.010000000000000000e+02,5.830000000000000000e+02,5.760000000000000000e+02,5.660000000000000000e+02,6.010000000000000000e+02,5.990000000000000000e+02,5.890000000000000000e+02,5.740000000000000000e+02,5.800000000000000000e+02,5.870000000000000000e+02,6.020000000000000000e+02,5.870000000000000000e+02,5.830000000000000000e+02,5.690000000000000000e+02,5.680000000000000000e+02,5.730000000000000000e+02,5.600000000000000000e+02,5.850000000000000000e+02,6.050000000000000000e+02,5.940000000000000000e+02,5.780000000000000000e+02,5.700000000000000000e+02,5.660000000000000000e+02,5.770000000000000000e+02
5.680000000000000000e+02,5.900000000000000000e+02,5.710000000000000000e+02,5.870000000000000000e+02,5.790000000000000000e+02,5.860000000000000000e+02,5.890000000000000000e+02,5.650000000000000000e+02,5.990000000000000000e+02,5.730000000000000000e+02,5.770000000000000000e+02,5.640000000000000000e+02,5.780000000000000000e+02,5.810000000000000000e+02,5.760000000000000000e+02,5.790000000000000000e+02,5.800000000000000000e+02,5.800000000000000000e+02,5.920000000000000000e+02,5.640000000000000000e+02,5.930000000000000000e+02,5.650000000000000000e+02,5.770000000000000000e+02,5.970000000000000000e+02,5.810000000000000000e+02,5.720000000000000000e+02,5.700000000000000000e+02,5.590000000000000000e+02,5.710000000000000000e+02,5.710000000000000000e+02,5.950000000000000000e+02,5.680000000000000000e+02,5.800000000000000000e+02,6.000000000000000000e+02,5.960000000000000000e+02,6.020000000000000000e+02,5.790000000000000000e+02,5.760000000000000000e+02,5.750000000000000000e+02,5.760000000000000000e+02,5.990000000000000000e+02,5.710000000000000000e+02,5.740000000000000000e+02,5.760000000000000000e+02,5.840000000000000000e+02,5.940000000000000000e+02,5.730000000000000000e+02,5.750000000000000000e+02,5.670000000000000000e+02,5.850000000000000000e+02,5.880000000000000000e+02,5.930000000000000000e+02,5.790000000000000000e+02,5.840000000000000000e+02,5.980000000000000000e+02,5.740000000000000000e+02,5.710000000000000000e+02,5.910000000000000000e+02,5.990000000000000000e+02,5.850000000000000000e+02,5.820000000000000000e+02,5.870000000000000000e+02,5.890000000000000000e+02,5.940000000000000000e+02
5.900000000000000000e+02,6.000000000000000000e+02,5.720000000000000000e+02,6.050000000000000000e+02,5.730000000000000000e+02,5.800000000000000000e+02,6.030000000000000000e+02,5.920000000000000000e+02,5.920000000000000000e+02,5.760000000000000000e+02,5.740000000000000000e+02,5.890000000000000000e+02,5.810000000000000000e+02,5.780000000000000000e+02,5.990000000000000000e+02,5.730000000000000000e+02,5.900000000000000000e+02,5.860000000000000000e+02,5.740000000000000000e+02,5.820000000000000000e+02,5.940000000000000000e+02,5.730000000000000000e+02,5.820000000000000000e+02,5.860000000000000000e+02,5.900000000000000000e+02,5.650000000000000000e+02,5.980000000000000000e+02,5.670000000000000000e+02,5.670000000000000000e+02,5.870000000000000000e+02,5.760000000000000000e+02,5.720000000000000000e+02,6.000000000000000000e+02,5.780000000000000000e+02,5.670000000000000000e+02,6.020000000000000000e+02,5.700000000000000000e+02,5.780000000000000000e+02,5.890000000000000000e+02,5.760000000000000000e+02,5.910000000000000000e+02,5.810000000000000000e+02,5.840000000000000000e+02,5.610000000000000000e+02,5.820000000000000000e+02,5.930000000000000000e+02,5.930000000000000000e+02,5.840000000000000000e+02,5.960000000000000000e+02,5.810000000000000000e+02,5.930000000000000000e+02,5.840000000000000000e+02,5.680000000000000000e+02,5.560000000000000000e+02,5.850000000000000000e+02,5.850000000000000000e+02,5.740000000000000000e+02,5.870000000000000000e+02,5.720000000000000000e+02,5.890000000000000000e+02,5.980000000000000000e+02,5.960000000000000000e+02,5.700000000000000000e+02,5.930000000000000000e+02
5.810000000000000000e+02,5.890000000000000000e+02,5.980000000000000000e+02,5.860000000000000000e+02,5.940000000000000000e+02,5.870000000000000000e+02,5.960000000000000000e+02,5.900000000000000000e+02,5.930000000000000000e+02,5.790000000000000000e+02,5.840000000000000000e+02,5.680000000000000000e+02,5.660000000000000000e+02,5.740000000000000000e+02,5.910000000000000000e+02,5.800000000000000000e+02,5.890000000000000000e+02,5.910000000000000000e+02,5.690000000000000000e+02,5.710000000000000000e+02,5.730000000000000000e+02,5.760000000000000000e+02,5.650000000000000000e+02,5.670000000000000000e+02,5.920000000000000000e+02,5.730000000000000000e+02,6.060000000000000000e+02,5.700000000000000000e+02,5.730000000000000000e+02,5.710000000000000000e+02,5.760000000000000000e+02,5.800000000000000000e+02,5.840000000000000000e+02,5.910000000000000000e+02,5.580000000000000000e+02,6.050000000000000000e+02,5.810000000000000000e+02,5.700000000000000000e+02,5.860000000000000000e+02,6.030000000000000000e+02,6.050000000000000000e+02,5.720000000000000000e+02,5.730000000000000000e+02,5.930000000000000000e+02,5.800000000000000000e+02,5.880000000000000000e+02,5.880000000000000000e+02,5.880000000000000000e+02,6.100000000000000000e+02,5.950000000000000000e+02,5.980000000000000000e+02,5.760000000000000000e+02,5.810000000000000000e+02,5.750000000000000000e+02,5.940000000000000000e+02,5.850000000000000000e+02,5.570000000000000000e+02,5.810000000000000000e+02,5.880000000000000000e+02,5.740000000000000000e+02,5.930000000000000000e+02,5.890000000000000000e+02,5.850000000000000000e+02,5.730000000000000000e+02
5.860000000000000000e+02,5.920000000000000000e+02,5.710000000000000000e+02,5.900000000000000000e+02,5.840000000000000000e+02,5.880000000000000000e+02,5.950000000000000000e+02,5.850000000000000000e+02,5.810000000000000000e+02,5.660000000000000000e+02,5.890000000000000000e+02,5.710000000000000000e+02,5.770000000000000000e+02,5.920000000000000000e+02,5.880000000000000000e+02,5.710000000000000000e+02,5.980000000000000000e+02,5.670000000000000000e+02,5.640000000000000000e+02,5.570000000000000000e+02,6.150000000000000000e+02,5.650000000000000000e+02,5.800000000000000000e+02,5.770000000000000000e+02,5.730000000000000000e+02,5.780000000000000000e+02,6.040000000000000000e+02,5.720000000000000000e+02,5.710000000000000000e+02,5.730000000000000000e+02,5.770000000000000000e+02,5.760000000000000000e+02,5.740000000000000000e+02,5.990000000000000000e+02,5.850000000000000000e+02,5.800000000000000000e+02,5.730000000000000000e+02,5.510000000000000000e+02,5.970000000000000000e+02,5.990000000000000000e+02,5.990000000000000000e+02,5.660000000000000000e+02,5.830000000000000000e+02,5.800000000000000000e+02,5.690000000000000000e+02,5.900000000000000000e+02,5.840000000000000000e+02,5.860000000000000000e+02,6.010000000000000000e+02,5.580000000000000000e+02,6.000000000000000000e+02,5.760000000000000000e+02,5.910000000000000000e+02,5.810000000000000000e+02,6.010000000000000000e+02,5.980000000000000000e+02,5.850000000000000000e+02,5.730000000000000000e+02,5.880000000000000000e+02,5.800000000000000000e+02,5.800000000000000000e+02,6.030000000000000000e+02,5.810000000000000000e+02,5.980000000000000000e+02
5.970000000000000000e+02,6.030000000000000000e+02,5.660000000000000000e+02,5.800000000000000000e+02,5.860000000000000000e+02,5.830000000000000000e+02,6.120000000000000000e+02,5.740000000000000000e+02,5.880000000000000000e+02,5.530000000000000000e+02,5.760000000000000000e+02,5.800000000000000000e+02,5.840000000000000000e+02,5.680000000000000000e+02,6.020000000000000000e+02,5.710000000000000000e+02,5.690000000000000000e+02,5.880000000000000000e+02,5.800000000000000000e+02,5.630000000000000000e+02,5.820000000000000000e+02,5.780000000000000000e+02,6.010000000000000000e+02,5.800000000000000000e+02,5.910000000000000000e+02,5.910000000000000000e+02,5.950000000000000000e+02,5.680000000000000000e+02,5.490000000000000000e+02,5.770000000000000000e+02,5.740000000000000000e+02,5.860000000000000000e+02,5.730000000000000000e+02,5.900000000000000000e+02,5.750000000000000000e+02,5.960000000000000000e+02,5.820000000000000000e+02,5.830000000000000000e+02,5.800000000000000000e+02,5.690000000000000000e+02,5.880000000000000000e+02,5.780000000000000000e+02,5.740000000000000000e+02,5.580000000000000000e+02,5.760000000000000000e+02,5.950000000000000000e+02,5.840000000000000000e+02,5.880000000000000000e+02,5.790000000000000000e+02,5.830000000000000000e+02,6.050000000000000000e+02,6.020000000000000000e+02,5.890000000000000000e+02,5.600000000000000000e+02,5.850000000000000000e+02,5.720000000000000000e+02,5.550000000000000000e+02,5.810000000000000000e+02,5.620000000000000000e+02,5.850000000000000000e+02,5.790000000000000000e+02,5.970000000000000000e+02,5.730000000000000000e+02,5.850000000000000000e+02
5.650000000000000000e+02,5.890000000000000000e+02,6.050000000000000000e+02,5.970000000000000000e+02,5.770000000000000000e+02,5.980000000000000000e+02,5.830000000000000000e+02,5.740000000000000000e+02,5.970000000000000000e+02,5.570000000000000000e+02,5.890000000000000000e+02,5.550000000000000000e+02,5.720000000000000000e+02,5.640000000000000000e+02,5.900000000000000000e+02,5.870000000000000000e+02,5.800000000000000000e+02,5.770000000000000000e+02,5.970000000000000000e+02,5.690000000000000000e+02,5.950000000000000000e+02,5.820000000000000000e+02,5.810000000000000000e+02,5.790000000000000000e+02,5.980000000000000000e+02,5.780000000000000000e+02,5.750000000000000000e+02,5.650000000000000000e+02,5.780000000000000000e+02,5.640000000000000000e+02,5.680000000000000000e+02,5.790000000000000000e+02,5.860000000000000000e+02,5.930000000000000000e+02,5.730000000000000000e+02,5.780000000000000000e+02,5.840000000000000000e+02,5.530000000000000000e+02,5.870000000000000000e+02,5.820000000000000000e+02,5.910000000000000000e+02,5.760000000000000000e+02,5.740000000000000000e+02,5.940000000000000000e+02,5.550000000000000000e+02,5.860000000000000000e+02,5.860000000000000000e+02,5.730000000000000000e+02,5.890000000000000000e+02,5.840000000000000000e+02,5.800000000000000000e+02,5.950000000000000000e+02,5.740000000000000000e+02,5.650000000000000000e+02,5.820000000000000000e+02,5.790000000000000000e+02,5.810000000000000000e+02,5.970000000000000000e+02,5.780000000000000000e+02,5.760000000000000000e+02,5.700000000000000000e+02,5.710000000000000000e+02,5.760000000000000000e+02,5.770000000000000000e+02
5.840000000000000000e+02,5.910000000000000000e+02,5.910000000000000000e+02,6.000000000000000000e+02,5.800000000000000000e+02,6.150000000000000000e+02,5.840000000000000000e+02,5.870000000000000000e+02,5.930000000000000000e+02,5.710000000000000000e+02,5.850000000000000000e+02,5.590000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,5.860000000000000000e+02,5.930000000000000000e+02,5.770000000000000000e+02,5.740000000000000000e+02,6.060000000000000000e+02,5.750000000000000000e+02,5.770000000000000000e+02,5.770000000000000000e+02,5.920000000000000000e+02,5.730000000000000000e+02,5.980000000000000000e+02,5.800000000000000000e+02,5.810000000000000000e+02,5.760000000000000000e+02,5.660000000000000000e+02,5.840000000000000000e+02,5.800000000000000000e+02,5.770000000000000000e+02,5.770000000000000000e+02,5.800000000000000000e+02,5.680000000000000000e+02,5.990000000000000000e+02,5.750000000000000000e+02,5.780000000000000000e+02,5.650000000000000000e+02,5.820000000000000000e+02,5.970000000000000000e+02,5.870000000000000000e+02,5.770000000000000000e+02,5.810000000000000000e+02,5.720000000000000000e+02,5.850000000000000000e+02,5.970000000000000000e+02,5.930000000000000000e+02,5.810000000000000000e+02,5.870000000000000000e+02,5.890000000000000000e+02,5.980000000000000000e+02,5.470000000000000000e+02,6.020000000000000000e+02,5.840000000000000000e+02,5.820000000000000000e+02,5.620000000000000000e+02,5.900000000000000000e+02,5.890000000000000000e+02,5.850000000000000000e+02,5.880000000000000000e+02,5.840000000000000000e+02,5.810000000000000000e+02,5.690000000000000000e+02
5.830000000000000000e+02,5.790000000000000000e+02,5.970000000000000000e+02,5.870000000000000000e+02,5.720000000000000000e+02,5.890000000000000000e+02,6.030000000000000000e+02,5.780000000000000000e+02,5.810000000000000000e+02,5.830000000000000000e+02,5.950000000000000000e+02,5.800000000000000000e+02,5.650000000000000000e+02,5.850000000000000000e+02,5.970000000000000000e+02,5.940000000000000000e+02,5.770000000000000000e+02,5.650000000000000000e+02,5.890000000000000000e+02,5.600000000000000000e+02,5.890000000000000000e+02,5.470000000000000000e+02,5.980000000000000000e+02,5.800000000000000000e+02,5.930000000000000000e+02,5.760000000000000000e+02,6.090000000000000000e+02,5.690000000000000000e+02,5.620000000000000000e+02,5.680000000000000000e+02,5.770000000000000000e+02,5.690000000000000000e+02,5.970000000000000000e+02,5.900000000000000000e+02,5.670000000000000000e+02,6.100000000000000000e+02,5.640000000000000000e+02,5.590000000000000000e+02,5.920000000000000000e+02,5.790000000000000000e+02,5.930000000000000000e+02,5.850000000000000000e+02,5.860000000000000000e+02,5.730000000000000000e+02,5.610000000000000000e+02,6.120000000000000000e+02,5.810000000000000000e+02,5.620000000000000000e+02,5.870000000000000000e+02,5.830000000000000000e+02,6.030000000000000000e+02,6.000000000000000000e+02,5.820000000000000000e+02,5.700000000000000000e+02,5.950000000000000000e+02,5.780000000000000000e+02,5.780000000000000000e+02,5.770000000000000000e+02,5.780000000000000000e+02,5.890000000000000000e+02,5.790000000000000000e+02,5.990000000000000000e+02,5.850000000000000000e+02,5.780000000000000000e+02
